Price,Close,High,Low,Open,Volume
Ticker,TSLA-USD,TSLA-USD,TSLA-USD,TSLA-USD,TSLA-USD
Date,,,,,
2021-11-21,1.1053359508514404,1.1558970212936401,1.1000560522079468,1.1548700332641602,2199423
2021-11-22,1.1694749593734741,1.195472002029419,1.0557149648666382,1.105002999305725,2320818
2021-11-23,1.1592320203781128,1.1799750328063965,1.1520849466323853,1.1694220304489136,2553357
2021-11-24,1.1502000093460083,1.191504955291748,1.1494419574737549,1.1590100526809692,2529684
2021-11-25,1.1760449409484863,1.1890840530395508,1.1585689783096313,1.1702489852905273,2463786
2021-11-26,1.1682590246200562,1.1892759799957275,1.1649320125579834,1.1702330112457275,2198832
2021-11-27,1.1696350574493408,1.1796530485153198,1.166653037071228,1.1680610179901123,2121483
2021-11-28,1.1753510236740112,1.181069016456604,1.166975975036621,1.1702769994735718,2277827
2021-11-29,1.1690160036087036,1.1795790195465088,1.1656980514526367,1.1752409934997559,2483192
2021-11-30,1.1713340282440186,1.1879849433898926,1.1577420234680176,1.168774962425232,2480710
2021-12-01,1.1787569522857666,1.1892520189285278,1.169985055923462,1.1713130474090576,2835301
2021-12-02,1.1962569952011108,1.1995619535446167,1.1785650253295898,1.178725004196167,2475058
2021-12-03,1.1968990564346313,1.2112720012664795,1.1848939657211304,1.1971960067749023,2444181
2021-12-04,1.1819729804992676,1.2093729972839355,1.1730380058288574,1.1968109607696533,2092915
2021-12-05,1.1682649850845337,1.2081489562988281,1.155060052871704,1.1819100379943848,2115992
2021-12-06,1.1824469566345215,1.2538310289382935,1.1634440422058105,1.1684060096740723,2905027
2021-12-07,1.2133920192718506,1.2540600299835205,1.1812169551849365,1.1830129623413086,2635855
2021-12-08,1.2475440502166748,1.2640290260314941,1.169234037399292,1.213338017463684,1300162
2021-12-09,1.229833960533142,1.2507779598236084,1.1784720420837402,1.2462639808654785,700377
2021-12-10,1.3076790571212769,1.3215550184249878,1.226802945137024,1.2298799753189087,848160
2021-12-11,1.3273309469223022,1.3282090425491333,1.2724820375442505,1.307345986366272,675600
2021-12-12,1.36708402633667,1.3673679828643799,1.2176790237426758,1.326902985572815,694302
2021-12-13,1.344230055809021,1.3955579996109009,1.2935309410095215,1.3676689863204956,620543
2021-12-14,1.3312339782714844,1.3817470073699951,1.294664978981018,1.3444620370864868,624757
2021-12-15,1.3649539947509766,1.3743740320205688,1.280729055404663,1.3347129821777344,608142
2021-12-16,1.3696199655532837,1.3801180124282837,1.3155980110168457,1.3647689819335938,544759
2021-12-17,1.3735979795455933,1.3795559406280518,1.3365429639816284,1.370129942893982,602291
2021-12-18,1.368980050086975,1.3883930444717407,1.1966370344161987,1.3735419511795044,573186
2021-12-19,1.3733969926834106,1.3973660469055176,1.298048973083496,1.3688859939575195,646400
2021-12-20,1.4162269830703735,1.4211119413375854,1.3078609704971313,1.3734450340270996,570245
2021-12-21,1.4612090587615967,1.479148030281067,1.3871409893035889,1.4150160551071167,554980
2021-12-22,1.4661790132522583,1.4772369861602783,1.4155319929122925,1.461622953414917,437985
2021-12-23,1.4751709699630737,1.4854910373687744,1.4187010526657104,1.4661669731140137,460612
2021-12-24,1.5191570520401,1.5234309434890747,1.468045949935913,1.4752720594406128,610370
2021-12-25,1.5157179832458496,1.5259560346603394,1.4942539930343628,1.518862009048462,559683
2021-12-26,1.5426340103149414,1.5484479665756226,1.4972569942474365,1.5153299570083618,465748
2021-12-27,1.5559539794921875,1.5737489461898804,1.53849196434021,1.5425690412521362,459730
2021-12-28,1.5540759563446045,1.5645250082015991,1.510511040687561,1.5555510520935059,559759
2021-12-29,1.5392650365829468,1.5666229724884033,1.5221740007400513,1.553344964981079,493714
2021-12-30,1.5479600429534912,1.5559550523757935,1.5001939535140991,1.5389360189437866,360108
2021-12-31,1.6072969436645508,1.7764899730682373,1.5360100269317627,1.5479340553283691,356971
2022-01-01,1.6888439655303955,1.7008719444274902,1.5387070178985596,1.6074810028076172,406992
2022-01-02,1.6874749660491943,1.697437047958374,1.5729559659957886,1.688830018043518,635518
2022-01-03,1.6144490242004395,1.6972529888153076,1.5348360538482666,1.6874630451202393,755632
2022-01-04,1.6693979501724243,1.6783109903335571,1.6141120195388794,1.6144590377807617,762375
2022-01-05,1.617380976676941,1.67302405834198,1.617380976676941,1.6693919897079468,859298
2022-01-06,1.581305980682373,1.618839979171753,1.5708529949188232,1.617318034172058,690300
2022-01-07,1.5564420223236084,1.584077000617981,1.5493119955062866,1.5811820030212402,949828
2022-01-08,1.569053053855896,1.6077510118484497,1.556514024734497,1.556514024734497,824630
2022-01-09,1.6074459552764893,1.632773995399475,1.5448130369186401,1.56905198097229,994403
2022-01-10,1.6677850484848022,1.6724770069122314,1.4946190118789673,1.6074190139770508,923867
2022-01-11,1.6737060546875,1.6763910055160522,1.5984220504760742,1.667749047279358,973399
2022-01-12,1.686337947845459,1.687214970588684,1.6571409702301025,1.6737170219421387,1060262
2022-01-13,1.6495130062103271,1.6897660493850708,1.632665991783142,1.6863349676132202,1005134
2022-01-14,1.6808340549468994,1.6880370378494263,1.6483019590377808,1.649656057357788,893937
2022-01-15,1.6799390316009521,1.6855260133743286,1.678354024887085,1.6808700561523438,743508
2022-01-16,1.6792269945144653,1.686110019683838,1.6608539819717407,1.6800169944763184,892130
2022-01-17,1.6797490119934082,1.6813340187072754,1.6596299409866333,1.6792889833450317,841501
2022-01-18,1.6730289459228516,1.6858940124511719,1.6633780002593994,1.6797239780426025,851856
2022-01-19,1.6945569515228271,1.6949130296707153,1.6699349880218506,1.6730060577392578,839803
2022-01-20,1.6909290552139282,1.7063629627227783,1.6654380559921265,1.6945409774780273,918432
2022-01-21,1.6522669792175293,1.6962480545043945,1.6246349811553955,1.6910840272903442,770413
2022-01-22,1.5453389883041382,1.6559749841690063,1.5257240533828735,1.6524089574813843,822576
2022-01-23,1.550004005432129,1.5995630025863647,1.5244879722595215,1.5455939769744873,765246
2022-01-24,1.6289030313491821,1.6289130449295044,1.5098010301589966,1.5500030517578125,791826
2022-01-25,1.6407779455184937,1.6426409482955933,1.6211459636688232,1.6289119720458984,760738
2022-01-26,1.6463249921798706,1.6753419637680054,1.6005820035934448,1.6407320499420166,528141
2022-01-27,1.5868409872055054,1.6470129489898682,1.5559450387954712,1.646245002746582,642102
2022-01-28,1.6119999885559082,1.6151649951934814,1.5370479822158813,1.586745023727417,625478
2022-01-29,1.6120200157165527,1.6305079460144043,1.5493040084838867,1.6119619607925415,718997
2022-01-30,1.6188629865646362,1.6198689937591553,1.5845049619674683,1.6122699975967407,740851
2022-01-31,1.6608790159225464,1.6651870012283325,1.5850579738616943,1.618891954421997,1054883
2022-02-01,1.6787869930267334,1.6849329471588135,1.654052972793579,1.6608940362930298,742832
2022-02-02,1.6708159446716309,1.6806399822235107,1.6373480558395386,1.678794026374817,955405
2022-02-03,1.6673979759216309,1.6759940385818481,1.6336610317230225,1.6707379817962646,811495
2022-02-04,1.687533974647522,1.6955989599227905,1.6507110595703125,1.6673779487609863,814398
2022-02-05,1.6910879611968994,1.7092050313949585,1.6634269952774048,1.6875289678573608,656590
2022-02-06,1.7114139795303345,1.7123939990997314,1.6748900413513184,1.6910370588302612,698506
2022-02-07,1.6807420253753662,1.7113579511642456,1.6590440273284912,1.7113579511642456,752803
2022-02-08,1.6544510126113892,1.6846439838409424,1.6448780298233032,1.6808749437332153,676354
2022-02-09,1.6369659900665283,1.6556190252304077,1.6143590211868286,1.6542370319366455,819630
2022-02-10,1.6399279832839966,1.6507960557937622,1.6274720430374146,1.637004017829895,753724
2022-02-11,1.6107640266418457,1.648352026939392,1.5773930549621582,1.6400140523910522,634185
2022-02-12,1.5658979415893555,1.6120610237121582,1.5649369955062866,1.6107980012893677,760341
2022-02-13,1.5363119840621948,1.6127510070800781,1.4274539947509766,1.5658220052719116,803594
2022-02-14,1.51364004611969,1.547441005706787,1.4896689653396606,1.5359549522399902,671892
2022-02-15,1.528846025466919,1.5353360176086426,1.4934879541397095,1.5136250257492065,707139
2022-02-16,1.5229949951171875,1.528892993927002,1.478134036064148,1.528892993927002,701424
2022-02-17,1.491428017616272,1.5269759893417358,1.4746149778366089,1.5227940082550049,639823
2022-02-18,1.4939930438995361,1.5000510215759277,1.4642499685287476,1.491534948348999,561255
2022-02-19,1.4797589778900146,1.4976450204849243,1.4766160249710083,1.4939320087432861,512832
2022-02-20,1.4650880098342896,1.482077956199646,1.4572340250015259,1.4797279834747314,548078
2022-02-21,1.4733929634094238,1.4911420345306396,1.4404560327529907,1.4650139808654785,550084
2022-02-22,1.4776389598846436,1.4800989627838135,1.4651939868927002,1.4732929468154907,630536
2022-02-23,1.4813530445098877,1.4842259883880615,1.4644750356674194,1.4776300191879272,543963
2022-02-24,1.5183509588241577,1.521554946899414,1.4457520246505737,1.4813319444656372,588664
2022-02-25,1.549198031425476,1.556900978088379,1.517145037651062,1.51836097240448,579044
2022-02-26,1.548321008682251,1.556460976600647,1.4960999488830566,1.5492019653320312,754930
2022-02-27,1.5368930101394653,1.5519529581069946,1.5156840085983276,1.548259973526001,748815
2022-02-28,1.4675099849700928,1.5472530126571655,1.4440679550170898,1.536892056465149,506792
2022-03-01,1.528465986251831,1.5391310453414917,1.466284990310669,1.467529058456421,409772
2022-03-02,1.5171639919281006,1.548125982284546,1.4798389673233032,1.5284919738769531,276712
2022-03-03,1.485813021659851,1.5454579591751099,1.4405629634857178,1.5171840190887451,128134
2022-03-04,1.5033930540084839,1.5280729532241821,1.4608960151672363,1.4858850240707397,102697
2022-03-05,1.4982160329818726,1.5341449975967407,1.458935022354126,1.5034550428390503,87491
2022-03-06,1.4955090284347534,1.5215250253677368,1.4901180267333984,1.4982320070266724,124369
2022-03-07,1.501688003540039,1.55205500125885,1.4512540102005005,1.4955830574035645,120313
2022-03-08,1.485280990600586,1.5051820278167725,1.4530030488967896,1.5016260147094727,91994
2022-03-09,1.5148340463638306,1.5267540216445923,1.4848439693450928,1.4853260517120361,88604
2022-03-10,1.50455904006958,1.526445984840393,1.4849909543991089,1.5147769451141357,102748
2022-03-11,1.497223973274231,1.512565016746521,1.4647020101547241,1.5045909881591797,105372
2022-03-12,1.4908360242843628,1.4989739656448364,1.4901200532913208,1.4972410202026367,118824
2022-03-13,1.4381120204925537,1.4917689561843872,1.4342930316925049,1.4907130002975464,75437
2022-03-14,1.4737180471420288,1.4988360404968262,1.4378989934921265,1.438088059425354,98991
2022-03-15,1.4829210042953491,1.4839119911193848,1.4335620403289795,1.4737030267715454,100279
2022-03-16,1.4849469661712646,1.4908820390701294,1.432569980621338,1.4829020500183105,83044
2022-03-17,1.504884958267212,1.5151560306549072,1.4481159448623657,1.4849270582199097,91081
2022-03-18,1.5239030122756958,1.5475499629974365,1.4412089586257935,1.5048279762268066,85961
2022-03-19,1.5275110006332397,1.6265380382537842,1.4868149757385254,1.5238850116729736,94305
2022-03-20,1.5113309621810913,1.529574990272522,1.4410300254821777,1.5275100469589233,119445
2022-03-21,1.5101560354232788,1.5700360536575317,1.4849859476089478,1.5113110542297363,109286
2022-03-22,1.511518955230713,1.5181349515914917,1.4298510551452637,1.5101449489593506,116850
2022-03-23,1.5131169557571411,1.5593260526657104,1.4133000373840332,1.5115540027618408,123107
2022-03-24,1.5146210193634033,1.5469720363616943,1.4368629455566406,1.5131560564041138,128604
2022-03-25,1.5023969411849976,1.5215859413146973,1.4655779600143433,1.5146310329437256,118984
2022-03-26,1.486807942390442,1.5045599937438965,1.4311579465866089,1.5024230480194092,126554
2022-03-27,1.4823839664459229,1.5075889825820923,1.4571219682693481,1.4868279695510864,118093
2022-03-28,1.4905840158462524,1.4971239566802979,1.4539719820022583,1.482375979423523,131086
2022-03-29,1.5141010284423828,1.5221359729766846,1.4905060529708862,1.4905060529708862,144446
